Promoter 375,2.935578057666524e-05
Promoter 376,1.1483923941971732e-05
Promoter 377,5.390266800262982e-05
Promoter 378,4.4500205275140464e-05
Promoter 379,3.0504172970862413e-05
Promoter 380,0.000480602216971517
Promoter 381,4.270584215920738e-05
Promoter 382,0.0001876903819266005
Promoter 383,0.0005866131898608436
Promoter 384,0.0002830069506449659
Promoter 385,7.895197710105566e-07
Promoter 386,0.00035449437718373993
Promoter 387,2.1532357391197e-06
Promoter 388,0.00025472778793786047
Promoter 389,0.00052610726559158
Promoter 390,0.00010364241357629488
Promoter 391,8.282780143147113e-05
Promoter 392,4.019373379690107e-06
Promoter 393,1.7441209486869567e-05
Promoter 394,3.301628133316873e-06
Promoter 395,2.655657411580963e-06
Promoter 396,0.00025709634725089216
Promoter 397,6.840112197936914e-05
Promoter 398,0.00011727957325738632
Promoter 399,5.627122731566149e-05
Promoter 400,4.3136489307031316e-05
Promoter 401,8.6129429564788e-06
Promoter 402,2.2178328112932908e-05
Promoter 403,1.708233686368295e-05
Promoter 404,0.00010543677669222797
Promoter 405,0.00017627823250926608
Promoter 406,0.0002957110415057721
Promoter 407,0.00031889421296362754
Promoter 408,9.811577517922099e-05
Promoter 409,0.00014785552075288606
Promoter 410,0.0001637176906977345
Promoter 411,0.00018611134238457938
Promoter 412,0.00023118574385681844
Promoter 413,0.00015295151200213602
Promoter 414,0.00014204178425726287
Promoter 415,3.603081136793631e-05
Promoter 416,0.00012230378998199894
Promoter 417,0.0004534714466586088
Promoter 418,9.768512803139705e-05
Promoter 419,0.0003779646467401446
Promoter 420,8.447861549812956e-05
Promoter 421,0.000546993652261041
Promoter 422,0.00019860010967147365
Promoter 423,0.0005946519366202237
Promoter 424,0.0003221240665723071
Promoter 425,0.00015101359983692828
Promoter 426,0.00013371593939933335
Promoter 427,0.00017082336863682952
Promoter 428,0.0002934860312420151
Promoter 429,5.5481707544650933e-05
Promoter 430,0.0015049682325953956
Promoter 431,0.00016335881807454789
Promoter 432,2.0455739521637148e-05
Promoter 433,6.359222882866847e-05
Promoter 434,9.718270635893579e-05
Promoter 435,4.0911479043274295e-05
Promoter 436,9.000525389520345e-05
Promoter 437,0.00015058295268910435
Promoter 438,3.9763086649077126e-05
Promoter 439,0.00019831301157292435
Promoter 440,0.000279920646085561
Promoter 441,4.0696155469362324e-05
Promoter 442,3.043239844622509e-05
Promoter 443,7.923907519960496e-05
Promoter 444,3.301628133316873e-05
Promoter 445,0.0013997467794770796
Promoter 446,1.6077493518760427e-05
Promoter 447,0.0005950825837680477
Promoter 448,0.00011842796565158349
Promoter 449,3.0575947495499734e-05
Promoter 450,0.0007264299638543494
Promoter 451,0.00024999066931179713
Promoter 452,0.00025673747462770556
Promoter 453,0.00017828791919911115
Promoter 454,5.605590374174952e-05
Promoter 455,6.445352312431635e-05
Promoter 456,0.0002092227393177975
Promoter 457,0.00014864504052389661
Promoter 458,0.00011067631699075257
Promoter 459,0.00036138473154892297
Promoter 460,0.00037143316499814823
Promoter 461,9.610608848937593e-05
Promoter 462,0.00011634650443710111
Promoter 463,7.464550562281625e-05
Promoter 464,7.041080866921418e-05
Promoter 465,3.4379997301277874e-05
Promoter 466,0.00015008053101664306
Promoter 467,0.0002581011905958147
Promoter 468,0.00024869872786832534
Promoter 469,9.610608848937593e-05
Promoter 470,0.0004300729516268414
Promoter 471,0.0005842446305478119
Promoter 472,0.00036224602584457083
Promoter 473,0.0009220873180156928
Promoter 474,7.895197710105566e-05
Promoter 475,0.00029642878675214537
Promoter 476,0.00032198051752303243
Promoter 477,0.0004926603371105873
Promoter 478,0.00011821264207767152
Promoter 479,0.0001113940622371258
Promoter 480,0.00017792904657592452
Promoter 481,7.557857444310146e-05
Promoter 482,0.0007192525113906171
Promoter 483,5.1677657738872793e-05
Promoter 484,8.749314553289713e-05
Promoter 485,1.5718620895573807e-05
Promoter 486,1.119682584342244e-05
Promoter 487,0.00012452880024575597
Promoter 488,0.0001956573541613434
Promoter 489,0.00016206687663107607
Promoter 490,0.00012316508427764682
Promoter 491,0.0006759006985096737
Promoter 492,0.00025688102367698017
Promoter 493,0.00030231429777240583
Promoter 494,3.947598855052783e-05
Promoter 495,3.129369274187297e-05
Promoter 496,0.0011511198261333914
Promoter 497,0.0010235764958528679
Promoter 498,0.0009647931601749002
Promoter 499,0.00042935520638046813
Promoter 500,9.309155845460836e-05
Promoter 501,0.00013134738008630168
Promoter 502,0.00028236097992322996
Promoter 503,0.0008654572180768447
Promoter 504,0.00021496470128878336
Promoter 505,0.0001547458751180691
Promoter 506,0.00013924257779640724
Promoter 507,0.0002783416065435399
Promoter 508,8.569878241696405e-05
Promoter 509,0.0004197374200790668
Promoter 510,5.971640449825301e-05
Promoter 511,0.00030568770043036005
Promoter 512,0.0001403191956659671
Promoter 513,0.0005777849233304528
Promoter 514,7.550679991846414e-05
Promoter 515,8.964638127201684e-05
Promoter 516,0.00021704616250326574
Promoter 517,1.9450896176714623e-05
Promoter 518,3.1150143692598325e-05
